RowID,OrderID,OrderDate,OrderMonthYear,Quantity,Quote,DiscountPct,Rate,SaleAmount,CustomerName,CompanyName,Sector,Industry,City,ZipCode,State,Region,ProjectCompleteDate,DaystoComplete,ProductKey,ProductCategory,ProductSubCategory,Consultant,Manager,HourlyWage,RowCount,WageMargin
4766,33889,2010-11-06,2010-11-01,46,7820,0,170,7820.00,Christina Yedwab,"Gilead Sciences, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Raytown,64133,MO,Central,2010-11-11,5,Development - .Net,Development,Market Research,Emma Watson,Josh Martinez,67,1,0.61
4767,33889,2010-11-06,2010-11-01,43,7310,0.06,170,6871.40,Christina Yedwab,"Gilead Sciences, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Raytown,64133,MO,Central,2010-11-13,7,Development - .Net,Development,Business Logic,Sophia Dixon,Josh Martinez,71,1,0.58
4768,33889,2010-11-06,2010-11-01,27,2970,0.04,110,2851.20,Christina Yedwab,"Gilead Sciences, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Raytown,64133,MO,Central,2010-11-10,4,Development - PHP,Development,Javascript,Mia Moore,Josh Martinez,51,1,0.54
4769,33889,2010-11-06,2010-11-01,39,7800,0.01,200,7722.00,Christina Yedwab,"Gilead Sciences, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Raytown,64133,MO,Central,2010-11-08,2,Development - Scala,Development,Development,Alexander Edison,Josh Martinez,70,1,0.65
4770,33893,2012-09-20,2012-09-01,6,660,0,110,660.00,Sarah Cortes,"Expeditors International of Washington, Inc.",Transportation,Oil Refining/Marketing,Minneapolis,55407,Minnesota,Central,2012-09-22,2,Development - PHP,Development,Market Research,Mia Moore,Josh Martinez,51,1,0.54
4771,33893,2012-09-20,2012-09-01,16,1920,0.09,120,1747.20,Sarah Cortes,"Expeditors International of Washington, Inc.",Transportation,Oil Refining/Marketing,Minneapolis,55407,Minnesota,Central,2012-09-21,1,Development - Business Logic,Development,Business Model,Michael Alister,Josh Martinez,68,1,0.43
4772,33894,2010-06-14,2010-06-01,14,1540,0,110,1540.00,Doug Cooley,"Cisco Systems, Inc.",Technology,Computer Communications Equipment,Romeoville,60441,Illinois,Central,2010-06-17,3,Development - Python,Development,Business Logic,Alexander Edison,Josh Martinez,70,1,0.36
4773,33894,2010-06-14,2010-06-01,5,700,0.02,140,686.00,Doug Cooley,"Cisco Systems, Inc.",Technology,Computer Communications Equipment,Romeoville,60441,Illinois,Central,2010-06-15,1,Development - Front End Web,Development,Big Data,Emma Watson,Josh Martinez,67,1,0.52
4774,33894,2010-06-14,2010-06-01,48,7200,0.09,150,6552.00,Doug Cooley,"Cisco Systems, Inc.",Technology,Computer Communications Equipment,Saint Charles,60174,Illinois,Central,2010-06-16,2,Consulting - Business Model,Consulting,SQL,Isabella Douglas,Josh Martinez,75,1,0.50
4775,33894,2010-06-14,2010-06-01,13,1950,0.04,150,1872.00,Doug Cooley,"Cisco Systems, Inc.",Technology,Computer Communications Equipment,Saint Charles,60174,Illinois,Central,2010-06-16,2,Consulting - Business Model,Consulting,SQL,Daniel Tusk,Josh Martinez,45,1,0.70
4776,33921,2010-03-30,2010-03-01,35,4375,0.05,125,4156.25,Daniel Price,SanDisk Corporation,Technology,Electronic Components,Roosevelt,11575,New York,East,2010-04-08,9,Training - Development,Training,SQL,Alexander Edison,Allen Young,70,1,0.44
4777,33922,2010-02-27,2010-02-01,31,4650,0.06,150,4371.00,Carlos Kampe,Check Point Software Technologies Ltd.,Technology,Computer Software: Prepackaged Software,Pekin,61554,Illinois,Central,2010-02-27,0,Consulting - Strategy,Consulting,Big Data,Noah Smith,Josh Martinez,59,1,0.61
4778,33923,2009-01-07,2009-01-01,34,5100,0.05,150,4845.00,Benjamin Schmidt,"Ross Stores, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores,Fresno,93727,California,West,2009-01-11,4,Consulting - Market Research,Consulting,Java,Olivia Sullivan,Bob Turner,53,1,0.65
4779,33924,2012-10-18,2012-10-01,12,1800,0.05,150,1710.00,Ivan Wooten,Check Point Software Technologies Ltd.,Technology,Computer Software: Prepackaged Software,La Quinta,92253,California,West,2012-10-20,2,Consulting - Strategy,Consulting,Business Logic,Mason Gibson,Bob Turner,71,1,0.53
4780,33925,2011-05-03,2011-05-01,47,5170,0.03,110,5014.90,Catherine House,Cognizant Technology Solutions Corporation,Technology,EDP Services,Springfield,97477,Oregon,West,2011-05-07,4,Development - Python,Development,Market Research,Ava Wilson,Bob Turner,67,1,0.39
4781,33956,2012-01-19,2012-01-01,13,1625,0,125,1625.00,Aaron Matthias,Adobe Systems Incorporated,Technology,Computer Software: Prepackaged Software,Smithtown,11787,New York,East,2012-01-21,2,Training - SQL,Training,Market Research,Madison Hill,Allen Young,58,1,0.54
4782,33958,2011-02-02,2011-02-01,27,4050,0.1,150,3645.00,Mark Steele,Microsoft Corporation,Technology,Computer Software: Prepackaged Software,Bourne,2532,MA,East,2011-02-04,2,Consulting - Market Research,Consulting,Market Research,Noah Smith,Allen Young,59,1,0.61
4783,33958,2011-02-02,2011-02-01,14,1680,0.09,120,1528.80,Mark Steele,Microsoft Corporation,Technology,Computer Software: Prepackaged Software,Dedham,2026,MA,East,2011-02-04,2,Development - Business Logic,Development,Market Research,Isabella Douglas,Allen Young,75,1,0.38
4784,33959,2009-07-31,2009-07-01,23,2875,0.03,125,2788.75,Ben Lock,The Priceline Group Inc.,Miscellaneous,Business Services,Bangor,4401,Maine,East,2009-08-01,1,Training - Javascript,Training,Java,Jacob Manziel,Allen Young,57,1,0.54
4785,33987,2011-10-25,2011-10-01,19,2375,0.1,125,2137.50,Sara Fair,Electronic Arts Inc.,Technology,Computer Software: Prepackaged Software,Colchester,5439,Vermont,East,2011-10-26,1,Training - Development,Training,Scala,Mason Gibson,Allen Young,71,1,0.43
4786,33987,2011-10-25,2011-10-01,27,4050,0.07,150,3766.50,Sara Fair,Electronic Arts Inc.,Technology,Computer Software: Prepackaged Software,El Dorado Hills,95630,California,West,2011-10-26,1,Consulting - Market Research,Consulting,Market Research,Isabella Douglas,Bob Turner,75,1,0.50
4787,33988,2009-01-10,2009-01-01,30,4500,0,150,4500.00,Rob Cano,Yahoo! Inc.,Technology,EDP Services,Pittsburgh,15122,Pennsylvania,East,2009-01-11,1,Consulting - Business Model,Consulting,Scala,Michael Alister,Allen Young,68,1,0.55
4788,34017,2009-03-23,2009-03-01,20,2400,0.05,120,2280.00,Paul Hazard,Lam Research Corporation,Technology,Industrial Machinery/Components,Sioux Falls,57103,South Dakota,Central,2009-03-23,0,Development - Business Logic,Development,Scala,Sophia Dixon,Josh Martinez,71,1,0.41
4789,34017,2009-03-23,2009-03-01,28,5600,0.01,200,5544.00,Paul Hazard,Lam Research Corporation,Technology,Industrial Machinery/Components,Sioux Falls,57103,South Dakota,Central,2009-03-25,2,Development - Big Data,Development,Market Research,Sophia Dixon,Josh Martinez,71,1,0.65
4790,34022,2012-11-03,2012-11-01,6,750,0.06,125,705.00,Jason Moss,Electronic Arts Inc.,Technology,Computer Software: Prepackaged Software,Woodmere,11598,New York,East,2012-11-05,2,Training - SQL,Training,Business Model,Mason Gibson,Allen Young,71,1,0.43
4791,34022,2012-11-03,2012-11-01,50,6250,0.05,125,5937.50,Jason Moss,Electronic Arts Inc.,Technology,Computer Software: Prepackaged Software,Woodmere,11598,New York,East,2012-11-03,0,Training - SQL,Training,Python,Isabella Douglas,Allen Young,75,1,0.40
4792,34048,2011-03-28,2011-03-01,1,125,0.04,125,120.00,Christopher Swint,Intel Corporation,Technology,Semiconductors,East Chicago,46312,Indiana,Central,2011-03-30,2,Training - SQL,Training,SQL,Jayden Hamilton,Josh Martinez,71,1,0.43
4793,34082,2011-10-28,2011-10-01,19,3800,0.1,200,3420.00,Dan Ashbrook,SBA Communications Corporation,Consumer Services,Telecommunications Equipment,Texarkana,75503,Texas,Central,2011-10-29,1,Development - Big Data,Development,SQL,Mason Gibson,Josh Martinez,71,1,0.65
4794,34082,2011-10-28,2011-10-01,20,3200,0.07,160,2976.00,Dan Ashbrook,SBA Communications Corporation,Consumer Services,Telecommunications Equipment,Texas City,77590,Texas,Central,2011-10-29,1,Development - Java,Development,Python,Mia Moore,Josh Martinez,51,1,0.68
4795,34082,2011-10-28,2011-10-01,35,4200,0.02,120,4116.00,Dan Ashbrook,SBA Communications Corporation,Consumer Services,Telecommunications Equipment,Texas City,77590,Texas,Central,2011-10-30,2,Development - Business Logic,Development,Business Logic,Jacob Manziel,Josh Martinez,57,1,0.53
4796,34083,2012-02-05,2012-02-01,29,4350,0.02,150,4263.00,Barry Packer,"Mattel, Inc.",Consumer Non-Durables,Recreational Products/Toys,Loveland,80538,Colorado,West,2012-02-05,0,Consulting - Market Research,Consulting,Java,Noah Smith,Bob Turner,59,1,0.61
4797,34086,2012-04-29,2012-04-01,41,6150,0.04,150,5904.00,Nat Hallsten,"Charter Communications, Inc.",Consumer Services,Television Services,Moore,73160,Oklahoma,Central,2012-05-01,2,Consulting - Market Research,Consulting,PHP,Jayden Hamilton,Josh Martinez,71,1,0.53
4798,34087,2009-07-24,2009-07-01,31,4650,0.05,150,4417.50,Jim Kriz,Linear Technology Corporation,Technology,Semiconductors,Harrisburg,17112,Pennsylvania,East,2009-07-28,4,Consulting - Market Research,Consulting,SQL,Emma Watson,Allen Young,67,1,0.55
4799,34112,2011-09-01,2011-09-01,13,1950,0.1,150,1755.00,Dennis Chand,"Activision Blizzard, Inc",Technology,Computer Software: Prepackaged Software,Charlotte,28205,North Carolina,South,2011-09-03,2,Consulting - Market Research,Consulting,Python,Elizabeth Carter,Frank Mitchell,52,1,0.65
4800,34117,2012-02-07,2012-02-01,45,7200,0.06,160,6768.00,Tony Lucas,Celgene Corporation,Health Care,Major Pharmaceuticals,Olympia,98502,Washington,West,2012-02-09,2,Development - Java,Development,Big Data,Mia Moore,Bob Turner,51,1,0.68
4801,34148,2012-08-21,2012-08-01,33,6600,0.06,200,6204.00,Theresa Dickinson,"Whole Foods Market, Inc.",Consumer Services,Food Chains,Port Chester,10573,New York,East,2012-08-22,1,Development - Scala,Development,Business Model,Mason Gibson,Allen Young,71,1,0.65
4802,34151,2011-09-09,2011-09-01,26,3900,0.1,150,3510.00,Craig Donatelli,"O'Reilly Automotive, Inc.",Consumer Services,Other Specialty Stores,Scottsdale,85254,Arizona,West,2011-09-10,1,Consulting - Market Research,Consulting,Business Model,Jacob Manziel,Bob Turner,57,1,0.62
4803,34177,2009-08-15,2009-08-01,13,2600,0.02,200,2548.00,Toby Company A,"Automatic Data Processing, Inc.",Technology,EDP Services,Addison,60101,Illinois,Central,2009-08-18,3,Development - Scala,Development,Python,Mason Gibson,Josh Martinez,71,1,0.65
4804,34177,2009-08-15,2009-08-01,26,5200,0.1,200,4680.00,Toby Company A,"Automatic Data Processing, Inc.",Technology,EDP Services,Addison,60101,Illinois,Central,2009-08-16,1,Development - Scala,Development,.Net,Mia Moore,Josh Martinez,51,1,0.75
4805,34177,2009-08-15,2009-08-01,50,7500,0.1,150,6750.00,Toby Company A,"Automatic Data Processing, Inc.",Technology,EDP Services,Addison,60101,Illinois,Central,2009-08-16,1,Consulting - Market Research,Consulting,Strategy,William Bufont,Josh Martinez,62,1,0.59
4806,34179,2011-11-02,2011-11-01,21,3150,0.07,150,2929.50,Brian Pardue,Apple Inc.,Technology,Computer Manufacturing,Ogden,84404,Utah,West,2011-11-04,2,Consulting - Business Model,Consulting,PHP,Noah Smith,Bob Turner,59,1,0.61
4807,34180,2011-09-03,2011-09-01,2,220,0.02,110,215.60,Marc Ludwig,Liberty Global plc,Consumer Services,Television Services,Springdale,72762,Arkansas,South,2011-09-03,0,Development - Python,Development,Business Logic,Alexander Edison,Frank Mitchell,70,1,0.36
4808,34182,2012-10-17,2012-10-01,31,3875,0.05,125,3681.25,Karen Gilpin,"Verisk Analytics, Inc.",Technology,EDP Services,Holbrook,11741,New York,East,2012-10-19,2,Training - SQL,Training,Strategy,Mason Gibson,Allen Young,71,1,0.43
4809,34209,2010-08-24,2010-08-01,48,6000,0.04,125,5760.00,Ritsa Brown,"Whole Foods Market, Inc.",Consumer Services,Food Chains,Shawnee,74801,Oklahoma,Central,2010-08-26,2,Training - SQL,Training,Javascript,Ethan Bird,Josh Martinez,60,1,0.52
4810,34209,2010-08-24,2010-08-01,29,3190,0.03,110,3094.30,Ritsa Brown,"Whole Foods Market, Inc.",Consumer Services,Food Chains,Shawnee,74801,Oklahoma,Central,2010-08-26,2,Development - Python,Development,.Net,Madison Hill,Josh Martinez,58,1,0.47
4811,34211,2012-02-13,2012-02-01,15,1800,0.1,120,1620.00,Alan Daly,Avago Technologies Limited,Technology,Semiconductors,Rosenberg,77471,Texas,Central,2012-02-16,3,Development - Business Logic,Development,Business Logic,Jayden Hamilton,Josh Martinez,71,1,0.41
4812,34215,2011-05-14,2011-05-01,6,960,0.02,160,940.80,Cari Murry,Broadcom Corporation,Technology,Semiconductors,Palatine,60067,Illinois,Central,2011-05-15,1,Development - Java,Development,Big Data,William Bufont,Josh Martinez,62,1,0.61
4813,34241,2012-10-08,2012-10-01,4,440,0.08,110,404.80,Sanjit Hendricks,"Discovery Communications, Inc.",Consumer Services,Television Services,Waterloo,50701,Iowa,Central,2012-10-08,0,Development - PHP,Development,SQL,Alexander Edison,Josh Martinez,70,1,0.36
4814,34243,2011-02-11,2011-02-01,10,1250,0.08,125,1150.00,Tom Campbell,"Amazon.com, Inc.",Consumer Services,Catalog/Specialty Distribution,Brentwood,94513,California,West,2011-02-13,2,Training - SQL,Training,Python,Daniel Tusk,Bob Turner,45,1,0.64
4815,34243,2011-02-11,2011-02-01,40,4400,0.04,110,4224.00,Tom Campbell,"Amazon.com, Inc.",Consumer Services,Catalog/Specialty Distribution,Brentwood,94513,California,West,2011-02-12,1,Development - Python,Development,Strategy,Abigail Young,Bob Turner,50,1,0.55
4816,34243,2011-02-11,2011-02-01,35,7000,0.02,200,6860.00,Tom Campbell,"Amazon.com, Inc.",Consumer Services,Catalog/Specialty Distribution,Brentwood,94513,California,West,2011-02-13,2,Development - Big Data,Development,Business Model,William Bufont,Bob Turner,62,1,0.69
4817,34244,2010-09-29,2010-09-01,25,3750,0,150,3750.00,Duane Kennedy,"Discovery Communications, Inc.",Consumer Services,Television Services,Laredo,78041,Texas,Central,2010-10-08,9,Consulting - Business Model,Consulting,Business Logic,Madison Hill,Josh Martinez,58,1,0.61
4818,34244,2010-09-29,2010-09-01,4,600,0.04,150,576.00,Duane Kennedy,"Discovery Communications, Inc.",Consumer Services,Television Services,Laredo,78041,Texas,Central,2010-10-01,2,Consulting - Business Model,Consulting,Market Research,Mason Gibson,Josh Martinez,71,1,0.53
4819,34245,2010-02-07,2010-02-01,42,4620,0.05,110,4389.00,Grace Badders,Tractor Supply Company,Consumer Services,RETAIL: Building Materials,American Fork,84003,Utah,West,2010-02-08,1,Development - Python,Development,Big Data,Jayden Hamilton,Bob Turner,71,1,0.35
4820,34246,2010-10-07,2010-10-01,49,8330,0.03,170,8080.10,Thomas Dryer,Yahoo! Inc.,Technology,EDP Services,Northbrook,60062,Illinois,Central,2010-10-08,1,Development - .Net,Development,Scala,Jacob Manziel,Josh Martinez,57,1,0.66
4821,34246,2010-10-07,2010-10-01,18,2700,0.03,150,2619.00,Thomas Dryer,Yahoo! Inc.,Technology,EDP Services,Northbrook,60062,Illinois,Central,2010-10-08,1,Consulting - Strategy,Consulting,Database,William Bufont,Josh Martinez,62,1,0.59
4822,34246,2010-10-07,2010-10-01,27,2970,0.01,110,2940.30,Thomas Dryer,Yahoo! Inc.,Technology,EDP Services,Oak Forest,60452,Illinois,Central,2010-10-09,2,Development - PHP,Development,PHP,Madison Hill,Josh Martinez,58,1,0.47
4823,34275,2009-07-01,2009-07-01,27,3240,0.07,120,3013.20,Greg Maxwell,VimpelCom Ltd.,Public Utilities,Telecommunications Equipment,Kokomo,46901,Indiana,Central,2009-07-03,2,Development - Business Logic,Development,Scala,Noah Smith,Josh Martinez,59,1,0.51
4824,34275,2009-07-01,2009-07-01,3,450,0.04,150,432.00,Greg DeCherney,"Verisk Analytics, Inc.",Technology,EDP Services,Fort Collins,80525,Colorado,West,2009-07-06,5,Consulting - Strategy,Consulting,Big Data,Elizabeth Carter,Bob Turner,52,1,0.65
4825,34279,2012-03-28,2012-03-01,3,375,0.1,125,337.50,Joni Fritzler,PACCAR Inc.,Capital Goods,Auto Manufacturing,Tracy,95376,California,West,2012-03-30,2,Training - Javascript,Training,Java,Mason Gibson,Bob Turner,71,1,0.43
4826,34309,2012-09-06,2012-09-01,16,2720,0,170,2720.00,Fred Collins,PACCAR Inc.,Capital Goods,Auto Manufacturing,Dover,7801,New Jersey,East,2012-09-08,2,Development - .Net,Development,Scala,Sophia Dixon,Allen Young,71,1,0.58
4827,34311,2009-09-05,2009-09-01,39,4680,0.05,120,4446.00,Mike Farhat,"Amazon.com, Inc.",Consumer Services,Catalog/Specialty Distribution,Moscow,83843,Idaho,West,2009-09-06,1,Development - Business Logic,Development,Business Logic,Emma Watson,Bob Turner,67,1,0.44
4828,34311,2009-09-05,2009-09-01,32,6400,0.03,200,6208.00,Mike Farhat,"Amazon.com, Inc.",Consumer Services,Catalog/Specialty Distribution,Moscow,83843,Idaho,West,2009-09-07,2,Development - Big Data,Development,Business Logic,Ethan Bird,Bob Turner,60,1,0.70
4829,34337,2010-05-14,2010-05-01,36,4500,0.04,125,4320.00,Bill Rawles,"Staples, Inc.",Consumer Services,Other Specialty Stores,Auburn,13021,New York,East,2010-05-15,1,Training - SQL,Training,Tableau,Michael Alister,Allen Young,68,1,0.46
4830,34338,2010-06-30,2010-06-01,26,2860,0.04,110,2745.60,Sonia Workman,Liberty Interactive Corporation,Consumer Services,Catalog/Specialty Distribution,Corvallis,97330,Oregon,West,2010-07-05,5,Development - Python,Development,Python,Jacob Manziel,Bob Turner,57,1,0.48
4831,34371,2010-04-01,2010-04-01,18,2700,0.05,150,2565.00,Scott Bell,"Fiserv, Inc.",Technology,EDP Services,Mount Vernon,43050,Ohio,East,2010-04-03,2,Consulting - Strategy,Consulting,Python,Jayden Hamilton,Allen Young,71,1,0.53
4832,34374,2009-06-30,2009-06-01,42,6300,0.04,150,6048.00,Frank Pryor,"NetApp, Inc.",Technology,Electronic Components,Coos Bay,97420,Oregon,West,2009-07-07,7,Consulting - Business Model,Consulting,PHP,Liam Franklin,Bob Turner,52,1,0.65
4833,34400,2012-12-24,2012-12-01,25,3000,0.01,120,2970.00,Joy Mull,"Regeneron Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,Titusville,32780,Florida,South,2012-12-28,4,Development - Business Logic,Development,Python,Alexander Edison,Frank Mitchell,70,1,0.42
4834,34400,2012-12-24,2012-12-01,17,2550,0.04,150,2448.00,Joy Mull,"Regeneron Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,Titusville,32780,Florida,South,2012-12-29,5,Consulting - Market Research,Consulting,Development,Ava Wilson,Frank Mitchell,67,1,0.55
4835,34402,2010-05-02,2010-05-01,38,7600,0.05,200,7220.00,Mitch Thornton,"Baidu, Inc.",Technology,"Computer Software: Programming, Data Processing",Sandy Springs,30328,Georgia,South,2010-05-04,2,Development - Big Data,Development,.Net,Noah Smith,Frank Mitchell,59,1,0.71
4836,34402,2010-05-02,2010-05-01,11,2200,0.07,200,2046.00,Mitch Thornton,"Baidu, Inc.",Technology,"Computer Software: Programming, Data Processing",Savannah,31401,Georgia,South,2010-05-05,3,Development - Scala,Development,Business Model,Abigail Young,Frank Mitchell,50,1,0.75
4837,34406,2012-09-28,2012-09-01,29,4060,0.02,140,3978.80,Eric Stewart,Garmin Ltd.,Capital Goods,Industrial Machinery/Components,Inglewood,90301,California,West,2012-09-29,1,Development - Database,Development,Javascript,Olivia Sullivan,Bob Turner,53,1,0.62
4838,34407,2010-07-31,2010-07-01,41,4510,0.03,110,4374.70,Rachel Prost,SBA Communications Corporation,Consumer Services,Telecommunications Equipment,Pensacola,32503,Florida,South,2010-07-31,0,Development - PHP,Development,PHP,Emily Taylor,Frank Mitchell,62,1,0.44
4839,34432,2009-04-07,2009-04-01,20,4000,0.08,200,3680.00,Nora Van,"Twenty-First Century Fox, Inc.",Consumer Services,Television Services,Winter Park,32789,Florida,South,2009-04-08,1,Development - Scala,Development,Business Model,Mia Moore,Frank Mitchell,51,1,0.75
